Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Buskerudbyen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Siste 12 måneder;2,755;97,000;348979;339622;6.407;3.088
Buskerudbyen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Siste 12 måneder;9,786;97,000;83928;76447;11.347;5.469
Buskerudbyen;E+R+F+K;Helgedøgn;>= 16,0m;Siste 12 måneder;-0,607;97,000;81897;82397;16.587;7.994
Buskerudbyen;E+R+F+K;Alle;Alle;Hittil i år;0,310;97,000;58769645;58587841;2.517;1.213
Buskerudbyen;E+R+F+K;Alle;< 5,6m;Hittil i år;0,044;97,000;53087347;53063950;2.630;1.268
Buskerudbyen;E+R+F+K;Alle;>= 5,6m;Hittil i år;3,039;97,000;5651121;5484461;5.671;2.733
Buskerudbyen;E+R+F+K;Alle;5,6m - 7,6m;Hittil i år;4,982;97,000;1848196;1760486;12.645;6.095
Buskerudbyen;E+R+F+K;Alle;7,6m - 12,5m;Hittil i år;2,631;97,000;2133918;2079209;3.568;1.720
Buskerudbyen;E+R+F+K;Alle;12,5m - 16,0m;Hittil i år;3,081;97,000;567311;550357;12.918;6.227
Buskerudbyen;E+R+F+K;Alle;>= 16,0m;Hittil i år;0,666;97,000;1101696;1094409;6.241;3.008
Buskerudbyen;E+R+F+K;Yrkesdøgn;Alle;Hittil i år;0,502;97,000;44898230;44673813;2.833;1.365
Buskerudbyen;E+R+F+K;Yrkesdøgn;< 5,6m;Hittil i år;0,247;97,000;40028293;39929653;2.935;1.415
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 5,6m;Hittil i år;2,831;97,000;4840616;4707339;5.654;2.725
Buskerudbyen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Hittil i år;4,769;97,000;1552495;1481830;12.656;6.100
Buskerudbyen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Hittil i år;2,607;97,000;1784939;1739587;3.634;1.752
Buskerudbyen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Hittil i år;1,999;97,000;483383;473910;13.898;6.699
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 16,0m;Hittil i år;0,769;97,000;1019799;1012012;6.022;2.903
